JGI ID,JGI start,JGI end,NCBI start,NCBI end,NCBI ID,Column1,NCBI,kegg_annotation
jgi.p|Yarli1|64670,628014,628577,628014,628577,YALI0_A06501g,YALI0A06501g,YALI0A06501g,K17430 large subunit ribosomal protein L49 
jgi.p|Yarli1|64671,628919,630028,628919,630028,YALI0_A06523g,YALI0A06523g,YALI0A06523g,K03469 ribonuclease HI [EC:3.1.26.4] 
jgi.p|Yarli1|64672,636192,637532,636192,637532,YALI0_A06589g,YALI0A06589g,YALI0A06589g,"K10967 alpha 1,2-mannosyltransferase [EC:2.4.1.-] "
jgi.p|Yarli1|64673,639490,641811,639490,641811,YALI0_A06611g,YALI0A06611g,YALI0A06611g,unknown function
jgi.p|Yarli1|64674,644466,644960,644466,644960,YALI0_A06633g,YALI0A06633g,YALI0A06633g,unknown function
jgi.p|Yarli1|64675,646470,649262,646470,649262,YALI0_A06655g,YALI0A06655g,YALI0A06655g,"K15628 ATP-binding cassette, subfamily D (ALD), peroxisomal long-chain fatty acid import protein [EC:7.6.2.4] "
jgi.p|Yarli1|64676,650185,651276,650185,651276,YALI0_A06677g,YALI0A06677g,YALI0A06677g,unknown function
jgi.p|Yarli1|64677,652938,653264,652938,653264,YALI0_A06699g,YALI0A06699g,YALI0A06699g,"K07973 guanine nucleotide-binding protein subunit gamma, fungi "
jgi.p|Yarli1|64678,653401,653820,653401,653820,YALI0_A06721g,YALI0A06721g,YALI0A06721g,unknown function
jgi.p|Yarli1|64679,654026,654712,654026,654712,YALI0_A06743g,YALI0A06743g,YALI0A06743g,K00799 glutathione S-transferase [EC:2.5.1.18] 
jgi.p|Yarli1|64680,655752,656549,655752,656549,YALI0_A06765g,YALI0A06765g,YALI0A06765g,"K15414 complement component 1 Q subcomponent-binding protein, mitochondrial "
jgi.p|Yarli1|64681,657133,658302,657133,658302,YALI0_A06787g,YALI0A06787g,YALI0A06787g,K10251 17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase [EC:1.1.1.62 1.1.1.330] 
jgi.p|Yarli1|64682,660475,660944,660475,660944,YALI0_A06809g,YALI0A06809g,YALI0A06809g,unknown function
jgi.p|Yarli1|64683,661073,662116,661073,662116,YALI0_A06831g,YALI0A06831g,YALI0A06831g,unknown function
jgi.p|Yarli1|64684,671158,672303,671158,672303,YALI0_A06886g,YALI0A06886g,YALI0A06886g,unknown function
jgi.p|Yarli1|64685,672539,673048,672539,673048,YALI0_A06908g,YALI0A06908g,YALI0A06908g,K15529 ADP-ribose 1''-phosphate phosphatase [EC:3.1.3.84] 
jgi.p|Yarli1|64686,673363,674334,673363,674334,YALI0_A06930g,YALI0A06930g,YALI0A06930g,unknown function
jgi.p|Yarli1|64687,675572,675874,675572,675874,YALI0_A06952g,YALI0A06952g,YALI0A06952g,unknown function
jgi.p|Yarli1|64688,677040,678158,677040,678158,YALI0_A06974g,YALI0A06974g,YALI0A06974g,K23516 xanthine dioxygenase [EC:1.14.11.48] 
jgi.p|Yarli1|64689,678527,679621,678527,679621,YALI0_A06996g,YALI0A06996g,YALI0A06996g,K06634 cyclin H 
jgi.p|Yarli1|64690,680301,683711,680301,683711,YALI0_A07018g,YALI0A07018g,YALI0A07018g,K20046 actin cytoskeleton-regulatory complex protein SLA1 
jgi.p|Yarli1|64691,685170,686141,685170,686141,YALI0_A07062g,YALI0A07062g,YALI0A07062g,K25129 protein ELYS 
jgi.p|Yarli1|64692,686888,687382,686888,687382,YALI0_A07084g,YALI0A07084g,YALI0A07084g,K17770 mitochondrial import receptor subunit TOM20 
jgi.p|Yarli1|64693,690851,693484,690851,693484,YALI0_A07106g,YALI0A07106g,YALI0A07106g,unknown function
jgi.p|Yarli1|64694,695303,696964,695303,696964,YALI0_A07128g,YALI0A07128g,YALI0A07128g,unknown function
jgi.p|Yarli1|64695,698050,700305,698050,700305,YALI0_A07142g,YALI0A07142g,YALI0A07142g,"K01180 endo-1,3(4)-beta-glucanase [EC:3.2.1.6] "
jgi.p|Yarli1|64696,702737,706639,702737,706639,YALI0_A07238g,YALI0A07238g,YALI0A07238g,unknown function
jgi.p|Yarli1|64697,706642,708786,706642,708786,YALI0_A07249g,YALI0A07249g,YALI0A07249g,unknown function
jgi.p|Yarli1|64698,715465,716073,715465,716073,YALI0_A07403g,YALI0A07403g,YALI0A07403g,K12462 Rho GDP-dissociation inhibitor 
jgi.p|Yarli1|64699,716455,718329,716455,718329,YALI0_A07425g,YALI0A07425g,YALI0A07425g,unknown function
jgi.p|Yarli1|64700,718992,720782,718992,720782,YALI0_A07447g,YALI0A07447g,YALI0A07447g,unknown function
jgi.p|Yarli1|64701,724464,726422,724464,726422,YALI0_A07557g,YALI0A07557g,YALI0A07557g,unknown function
jgi.p|Yarli1|64702,728083,729666,728083,729666,YALI0_A07579g,YALI0A07579g,YALI0A07579g,unknown function
jgi.p|Yarli1|64703,730865,733021,730865,733021,YALI0_A07601g,YALI0A07601g,YALI0A07601g,unknown function
jgi.p|Yarli1|64704,739417,740811,739417,740811,YALI0_A07623g,YALI0A07623g,YALI0A07623g,unknown function
jgi.p|Yarli1|64705,742187,742318,742187,742318,YALI0_A07645g,YALI0A07645g,YALI0A07645g,unknown function
jgi.p|Yarli1|64706,742426,743463,742426,743463,YALI0_A07667g,YALI0A07667g,YALI0A07667g,unknown function
jgi.p|Yarli1|64707,743706,746012,743706,746012,YALI0_A07689g,YALI0A07689g,YALI0A07689g,K11578 protein transport protein DSL1/ZW10 
jgi.p|Yarli1|64708,746821,747036,746821,747036,YALI0_A07711g,YALI0A07711g,YALI0A07711g,unknown function
jgi.p|Yarli1|64709,748278,749111,748278,749111,YALI0_A07733g,YALI0A07733g,YALI0A07733g,"K12663 Delta3,5-Delta2,4-dienoyl-CoA isomerase [EC:5.3.3.21] "
jgi.p|Yarli1|64710,749461,750216,749461,750216,YALI0_A07755g,YALI0A07755g,YALI0A07755g,unknown function
jgi.p|Yarli1|64711,751101,751511,751101,751511,YALI0_A07777g,YALI0A07777g,YALI0A07777g,unknown function
jgi.p|Yarli1|64712,751957,752378,751957,752378,YALI0_A07799g,YALI0A07799g,YALI0A07799g,K18170 complex III assembly factor LYRM7 
jgi.p|Yarli1|64713,752808,754259,752808,754259,YALI0_A07821g,YALI0A07821g,YALI0A07821g,unknown function
jgi.p|Yarli1|64714,757396,759453,757396,759453,YALI0_A07843g,YALI0A07843g,YALI0A07843g,unknown function
jgi.p|Yarli1|64715,759782,760240,759782,760240,YALI0_A07865g,YALI0A07865g,YALI0A07865g,unknown function
jgi.p|Yarli1|64716,760372,761172,760372,761172,YALI0_A07887g,YALI0A07887g,YALI0A07887g,unknown function
jgi.p|Yarli1|64717,762324,766571,762324,766571,YALI0_A07997g,YALI0A07997g,YALI0A07997g,unknown function
jgi.p|Yarli1|64718,773233,774642,773233,774642,YALI0_A08019g,YALI0A08019g,YALI0A08019g,unknown function
jgi.p|Yarli1|64719,776896,778776,776896,778776,YALI0_A08041g,YALI0A08041g,YALI0A08041g,"K01120 3',5'-cyclic-nucleotide phosphodiesterase [EC:3.1.4.17] "
jgi.p|Yarli1|64720,780423,781736,780423,781736,YALI0_A08063g,YALI0A08063g,YALI0A08063g,unknown function
jgi.p|Yarli1|64721,784317,785971,784317,785971,YALI0_A08077g,YALI0A08077g,YALI0A08077g,K06269 serine/threonine-protein phosphatase PP1 catalytic subunit [EC:3.1.3.16] 
jgi.p|Yarli1|64722,786218,787417,786218,787417,YALI0_A08107g,YALI0A08107g,YALI0A08107g,unknown function
jgi.p|Yarli1|64723,790613,791539,790613,791539,YALI0_A08129g,YALI0A08129g,YALI0A08129g,K06072 deoxyhypusine monooxygenase [EC:1.14.99.29] 
jgi.p|Yarli1|64724,792184,793175,792184,793175,YALI0_A08151g,YALI0A08151g,YALI0A08151g,K03000 DNA-directed RNA polymerase I subunit RPA12 
jgi.p|Yarli1|64725,796187,800897,796187,800897,YALI0_A08165g,YALI0A08165g,YALI0A08165g,unknown function
jgi.p|Yarli1|64726,802374,802859,802374,802859,YALI0_A08195g,YALI0A08195g,YALI0A08195g,unknown function
jgi.p|Yarli1|64727,808976,810025,808976,810025,YALI0_A08217g,YALI0A08217g,YALI0A08217g,K03787 5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6] 
jgi.p|Yarli1|64728,813648,815063,813648,815063,YALI0_A08239g,YALI0A08239g,YALI0A08239g,unknown function
jgi.p|Yarli1|64729,819055,823128,819055,823128,YALI0_A08261g,YALI0A08261g,YALI0A08261g,unknown function
jgi.p|Yarli1|64730,825683,826036,825683,826036,YALI0_A08327g,YALI0A08327g,YALI0A08327g,unknown function
jgi.p|Yarli1|64731,826072,826290,826072,826290,YALI0_A08338g,YALI0A08338g,YALI0A08338g,unknown function
jgi.p|Yarli1|64732,828789,830390,828789,830390,YALI0_A08360g,YALI0A08360g,YALI0A08360g,unknown function
jgi.p|Yarli1|64733,834484,836175,834484,836175,YALI0_A08404g,YALI0A08404g,YALI0A08404g,unknown function
jgi.p|Yarli1|64734,836244,839462,836244,839462,YALI0_A08426g,YALI0A08426g,YALI0A08426g,K02327 DNA polymerase delta subunit 1 [EC:2.7.7.7] 
jgi.p|Yarli1|64735,842480,843472,842480,843472,YALI0_A08448g,YALI0A08448g,YALI0A08448g,K26544 phosphatidylinositol/phosphatidylcholine transfer protein 
jgi.p|Yarli1|64736,848027,850004,848027,850004,YALI0_A08536g,YALI0A08536g,YALI0A08536g,K05289 GPI-anchor transamidase subunit GAA1 
jgi.p|Yarli1|64737,850275,851204,850275,851204,YALI0_A08558g,YALI0A08558g,YALI0A08558g,unknown function
jgi.p|Yarli1|64738,851338,852372,851338,852372,YALI0_A08580g,YALI0A08580g,YALI0A08580g,K10627 E3 ubiquitin-protein ligase RAD18 [EC:2.3.2.27] 
jgi.p|Yarli1|64739,853116,853514,853116,853514,YALI0_A08624g,YALI0A08624g,YALI0A08624g,unknown function
jgi.p|Yarli1|64740,853727,854978,853727,854978,YALI0_A08646g,YALI0A08646g,YALI0A08646g,K14003 prolactin regulatory element-binding protein 
jgi.p|Yarli1|64741,855668,856600,855668,856600,YALI0_A08668g,YALI0A08668g,YALI0A08668g,K00868 pyridoxine kinase [EC:2.7.1.35] 
jgi.p|Yarli1|64742,859076,860422,859076,860422,YALI0_A08734g,YALI0A08734g,YALI0A08734g,unknown function
jgi.p|Yarli1|64743,864679,865791,864679,865791,YALI0_A08800g,YALI0A08800g,YALI0A08800g,unknown function
jgi.p|Yarli1|64744,866697,866945,866697,866945,YALI0_A08866g,YALI0A08866g,YALI0A08866g,unknown function
jgi.p|Yarli1|64745,869674,870045,869674,870045,YALI0_A08888g,YALI0A08888g,YALI0A08888g,unknown function
jgi.p|Yarli1|64746,871188,879053,871188,879053,YALI0_A08932g,YALI0A08932g,YALI0A08932g,unknown function
jgi.p|Yarli1|64747,881043,882770,881043,882770,YALI0_A08998g,YALI0A08998g,YALI0A08998g,unknown function
jgi.p|Yarli1|64748,882945,887309,882945,887309,YALI0_A09020g,YALI0A09020g,YALI0A09020g,unknown function
jgi.p|Yarli1|64749,890600,891997,890600,891997,YALI0_A09042g,YALI0A09042g,YALI0A09042g,K06126 ubiquinone biosynthesis monooxygenase Coq6 [EC:1.14.13.-] 
jgi.p|Yarli1|64750,892549,893940,892549,893940,YALI0_A09064g,YALI0A09064g,YALI0A09064g,K23544 serine incorporator 1 
jgi.p|Yarli1|64751,896191,896637,896191,896637,YALI0_A09086g,YALI0A09086g,YALI0A09086g,unknown function
jgi.p|Yarli1|64752,898441,899457,898441,899457,YALI0_A09108g,YALI0A09108g,YALI0A09108g,unknown function
jgi.p|Yarli1|64753,904040,904240,904040,904240,YALI0_A09196g,YALI0A09196g,YALI0A09196g,unknown function
jgi.p|Yarli1|64754,910729,912363,910729,912363,YALI0_A09262g,YALI0A09262g,YALI0A09262g,unknown function
jgi.p|Yarli1|64755,914375,915262,914375,915262,YALI0_A09284g,YALI0A09284g,YALI0A09284g,unknown function
jgi.p|Yarli1|64756,916202,924067,916202,924067,YALI0_A09317g,YALI0A09317g,YALI0A09317g,unknown function
jgi.p|Yarli1|64757,928586,930151,928586,930151,YALI0_A09383g,YALI0A09383g,YALI0A09383g,"K08192 MFS transporter, ACS family, DAL5 transporter family protein "
jgi.p|Yarli1|64758,932468,933766,932468,933766,YALI0_A09405g,YALI0A09405g,YALI0A09405g,unknown function
jgi.p|Yarli1|64759,935855,937240,935855,937240,YALI0_A09427g,YALI0A09427g,YALI0A09427g,K01868 threonyl-tRNA synthetase [EC:6.1.1.3] 
jgi.p|Yarli1|64760,937602,938079,937602,938079,YALI0_A09438g,YALI0A09438g,YALI0A09438g,K17663 cytochrome b pre-mRNA-processing protein 6 
jgi.p|Yarli1|64761,940352,941062,940352,941062,YALI0_A09449g,YALI0A09449g,YALI0A09449g,K23978 isoamyl acetate esterase [EC:3.1.1.112] 
jgi.p|Yarli1|64762,942631,943071,942631,943071,YALI0_A09471g,YALI0A09471g,YALI0A09471g,unknown function
jgi.p|Yarli1|64763,943865,944050,943865,944050,YALI0_A09515g,YALI0A09515g,YALI0A09515g,unknown function
jgi.p|Yarli1|64764,945489,949859,945489,949859,YALI0_A09537g,YALI0A09537g,YALI0A09537g,K24810 inhibitor of Bruton tyrosine kinase 
jgi.p|Yarli1|64765,956214,957422,956214,957422,YALI0_A09559g,YALI0A09559g,YALI0A09559g,unknown function
jgi.p|Yarli1|64766,960910,962238,960910,962238,YALI0_A09592g,YALI0A09592g,YALI0A09592g,K04630 guanine nucleotide-binding protein G(i) subunit alpha 
jgi.p|Yarli1|64767,962514,963410,962514,963410,YALI0_A09614g,YALI0A09614g,YALI0A09614g,unknown function
jgi.p|Yarli1|64768,963648,964469,963648,964469,YALI0_A09636g,YALI0A09636g,YALI0A09636g,K17878 EEF1A N-terminal glycine/lysine methyltransferase [EC:2.1.1.-] 
jgi.p|Yarli1|64769,965906,967651,965906,967651,YALI0_A09658g,YALI0A09658g,YALI0A09658g,K03361 F-box and WD-40 domain protein CDC4 
jgi.p|Yarli1|64770,968097,969287,968097,969287,YALI0_A09680g,YALI0A09680g,YALI0A09680g,K17815 exonuclease V [EC:3.1.-.-] 
jgi.p|Yarli1|64771,970454,972571,970454,972571,YALI0_A09702g,YALI0A09702g,YALI0A09702g,K20286 TATA element modulatory factor 
jgi.p|Yarli1|64772,972909,975881,972909,975881,YALI0_A09724g,YALI0A09724g,YALI0A09724g,K08736 DNA mismatch repair protein MSH3 
jgi.p|Yarli1|64773,976210,976770,976210,976770,YALI0_A09746g,YALI0A09746g,YALI0A09746g,K10732 GINS complex subunit 1 
jgi.p|Yarli1|64774,978999,979952,978999,979952,YALI0_A09768g,YALI0A09768g,YALI0A09768g,K03146 cysteine-dependent adenosine diphosphate thiazole synthase [EC:2.4.2.60] 
jgi.p|Yarli1|64775,980178,981314,980178,981314,YALI0_A09790g,YALI0A09790g,YALI0A09790g,K17606 immunoglobulin-binding protein 1 
jgi.p|Yarli1|64776,983001,984374,983001,984374,YALI0_A09812g,YALI0A09812g,YALI0A09812g,"K23114 damage-control phosphatase, subfamily III [EC:3.1.3.-] "
jgi.p|Yarli1|64777,984902,986314,984902,986314,YALI0_A09834g,YALI0A09834g,YALI0A09834g,K15541 protein MPE1 
jgi.p|Yarli1|64778,987517,988580,987517,988580,YALI0_A09845g,YALI0A09845g,YALI0A09845g,K20359 PRA1 family protein 1 
jgi.p|Yarli1|64779,993092,996076,993092,996076,YALI0_A09856g,YALI0A09856g,YALI0A09856g,K00281 glycine cleavage system P protein (glycine dehydrogenase) [EC:1.4.4.2] 
jgi.p|Yarli1|64780,996972,997802,996972,997802,YALI0_A09878g,YALI0A09878g,YALI0A09878g,K03469 ribonuclease HI [EC:3.1.26.4] 
jgi.p|Yarli1|64781,998612,1000957,998612,1000957,YALI0_A09900g,YALI0A09900g,YALI0A09900g,K02145 V-type H+-transporting ATPase subunit A [EC:7.1.2.2] 
jgi.p|Yarli1|64782,1003497,1004262,1003497,1004262,YALI0_A09922g,YALI0A09922g,YALI0A09922g,gene not in KEGG
jgi.p|Yarli1|64783,1005917,1005994,1005917,1005994,YALI0_A09933g,YALI0A09933g,YALI0A09933g,gene not in KEGG
jgi.p|Yarli1|64784,1009201,1011531,1009201,1011531,YALI0_A09988g,YALI0A09988g,YALI0A09988g,K01410 mitochondrial intermediate peptidase [EC:3.4.24.59] 
jgi.p|Yarli1|64785,1011816,1012865,1011816,1012865,YALI0_A10010g,YALI0A10010g,YALI0A10010g,K00477 phytanoyl-CoA hydroxylase [EC:1.14.11.18] 
jgi.p|Yarli1|64786,1013526,1014746,1013526,1014746,YALI0_A10032g,YALI0A10032g,YALI0A10032g,K20457 dihydrofolate synthase [EC:6.3.2.12] 
jgi.p|Yarli1|64787,1016172,1017509,1016172,1017509,YALI0_A10076g,YALI0A10076g,YALI0A10076g,K00801 farnesyl-diphosphate farnesyltransferase [EC:2.5.1.21] 
jgi.p|Yarli1|64788,1018551,1019507,1018551,1019507,YALI0_A10098g,YALI0A10098g,YALI0A10098g,K16185 Ras-related GTP-binding protein A/B 
jgi.p|Yarli1|64789,1021357,1023210,1021357,1023210,YALI0_A10120g,YALI0A10120g,YALI0A10120g,unknown function
jgi.p|Yarli1|64790,1023545,1024573,1023545,1024573,YALI0_A10142g,YALI0A10142g,YALI0A10142g,unknown function
jgi.p|Yarli1|64791,1025762,1027126,1025762,1027126,YALI0_A10164g,YALI0A10164g,YALI0A10164g,K23801 nuclear mRNA export protein PCID2/THP1 
jgi.p|Yarli1|64792,1027637,1029721,1027637,1029721,YALI0_A10186g,YALI0A10186g,YALI0A10186g,unknown function
jgi.p|Yarli1|64793,1030799,1032058,1030799,1032058,YALI0_A10208g,YALI0A10208g,YALI0A10208g,unknown function
jgi.p|Yarli1|64794,1032170,1034134,1032170,1034134,YALI0_A10230g,YALI0A10230g,YALI0A10230g,unknown function
jgi.p|Yarli1|64795,1036486,1037709,1036486,1037709,YALI0_A10252g,YALI0A10252g,YALI0A10252g,K14827 pre-rRNA-processing protein IPI1 
jgi.p|Yarli1|64796,1038228,1038781,1038228,1038781,YALI0_A10274g,YALI0A10274g,YALI0A10274g,K23565 ER membrane protein complex subunit 4 
jgi.p|Yarli1|64797,1039843,1043953,1039843,1043953,YALI0_A10296g,YALI0A10296g,YALI0A10296g,unknown function
jgi.p|Yarli1|64798,1048091,1048996,1048091,1048996,YALI0_A10310g,YALI0A10310g,YALI0A10310g,K01495 GTP cyclohydrolase IA [EC:3.5.4.16] 
jgi.p|Yarli1|64799,1050373,1053402,1050373,1053402,YALI0_A10318g,YALI0A10318g,YALI0A10318g,unknown function
jgi.p|Yarli1|64800,1055477,1058014,1055477,1058014,YALI0_A10362g,YALI0A10362g,YALI0A10362g,unknown function
jgi.p|Yarli1|64801,1059045,1066910,1059045,1066910,YALI0_A10395g,YALI0A10395g,YALI0A10395g,unknown function
jgi.p|Yarli1|64802,1069558,1070718,1069558,1070718,YALI0_A10439g,YALI0A10439g,YALI0A10439g,unknown function
jgi.p|Yarli1|64803,1078283,1079839,1078283,1079839,YALI0_A10483g,YALI0A10483g,YALI0A10483g,unknown function
jgi.p|Yarli1|64804,1085678,1089580,1085678,1089580,YALI0_A10527g,YALI0A10527g,YALI0A10527g,unknown function
jgi.p|Yarli1|64805,1090251,1091330,1090251,1091330,YALI0_A10549g,YALI0A10549g,YALI0A10549g,unknown function
jgi.p|Yarli1|64806,1091709,1092188,1091709,1092188,YALI0_A10571g,YALI0A10571g,YALI0A10571g,K20793 N-alpha-acetyltransferase 50 [EC:2.3.1.258 2.3.1.309] 
jgi.p|Yarli1|64807,1093926,1095836,1093926,1095836,YALI0_A10593g,YALI0A10593g,YALI0A10593g,unknown function
jgi.p|Yarli1|64808,1101127,1103529,1101127,1103529,YALI0_A10615g,YALI0A10615g,YALI0A10615g,K08956 AFG3 family protein [EC:3.4.24.-] 
jgi.p|Yarli1|64809,1103915,1106437,1103915,1106437,YALI0_A10637g,YALI0A10637g,YALI0A10637g,unknown function
jgi.p|Yarli1|64810,1109161,1110069,1109161,1110069,YALI0_A10659g,YALI0A10659g,YALI0A10659g,gene not in KEGG
jgi.p|Yarli1|64811,1116517,1117692,1116517,1117692,YALI0_A10681g,YALI0A10681g,YALI0A10681g,unknown function
jgi.p|Yarli1|64812,1119031,1120137,1119031,1120137,YALI0_A10703g,YALI0A10703g,YALI0A10703g,unknown function
jgi.p|Yarli1|64813,1121395,1121973,1121395,1121973,YALI0_A10725g,YALI0A10725g,YALI0A10725g,gene not in KEGG
jgi.p|Yarli1|64814,1125036,1125389,1125036,1125389,YALI0_A10747g,YALI0A10747g,YALI0A10747g,unknown function
jgi.p|Yarli1|64815,1126075,1129338,1126075,1129338,YALI0_A10769g,YALI0A10769g,YALI0A10769g,unknown function
jgi.p|Yarli1|64816,1129987,1130781,1129987,1130781,YALI0_A10813g,YALI0A10813g,YALI0A10813g,K02838 ribosome recycling factor 
jgi.p|Yarli1|64817,1132151,1132639,1132151,1132639,YALI0_A10879g,YALI0A10879g,YALI0A10879g,K03094 S-phase kinase-associated protein 1 
jgi.p|Yarli1|64818,1137106,1137321,1137106,1137321,YALI0_A10901g,YALI0A10901g,YALI0A10901g,unknown function
jgi.p|Yarli1|64819,1142201,1143544,1142201,1143544,YALI0_A10945g,YALI0A10945g,YALI0A10945g,K11548 kinetochore protein Nuf2 
jgi.p|Yarli1|64820,1147178,1147651,1147178,1147651,YALI0_A10967g,YALI0A10967g,YALI0A10967g,unknown function
jgi.p|Yarli1|64821,1148895,1150715,1148895,1150715,YALI0_A10989g,YALI0A10989g,YALI0A10989g,unknown function
jgi.p|Yarli1|64822,1152755,1154215,1152755,1154215,YALI0_A11011g,YALI0A11011g,YALI0A11011g,unknown function
jgi.p|Yarli1|64823,1157876,1158760,1157876,1158760,YALI0_A11077g,YALI0A11077g,YALI0A11077g,unknown function
jgi.p|Yarli1|64824,1159144,1161519,1159144,1161519,YALI0_A11099g,YALI0A11099g,YALI0A11099g,K10396 kinesin family member 5 
jgi.p|Yarli1|64825,1162318,1162839,1162318,1162839,YALI0_A11121g,YALI0A11121g,YALI0A11121g,unknown function
jgi.p|Yarli1|64826,1164376,1165527,1164376,1165527,YALI0_A11143g,YALI0A11143g,YALI0A11143g,K02148 V-type H+-transporting ATPase subunit C 
jgi.p|Yarli1|64827,1166859,1168243,1166859,1168243,YALI0_A11157g,YALI0A11157g,YALI0A11157g,K12812 ATP-dependent RNA helicase UAP56/SUB2 [EC:3.6.4.13] 
jgi.p|Yarli1|64828,1171500,1173725,1171500,1173725,YALI0_A11198g,YALI0A11198g,YALI0A11198g,unknown function
jgi.p|Yarli1|64829,1174488,1175261,1174488,1175261,YALI0_A11220g,YALI0A11220g,YALI0A11220g,unknown function
jgi.p|Yarli1|64830,1179392,1181269,1179392,1181269,YALI0_A11407g,YALI0A11407g,YALI0A11407g,unknown function
jgi.p|Yarli1|64831,1183677,1187441,1183677,1187441,YALI0_A11473g,YALI0A11473g,YALI0A11473g,"K05658 ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2] "
jgi.p|Yarli1|64832,1188719,1189717,1188719,1189717,YALI0_A11517g,YALI0A11517g,YALI0A11517g,K22756 E3 SUMO-protein ligase NSE2 [EC:2.3.2.-] 
jgi.p|Yarli1|64833,1190278,1193169,1190278,1193169,YALI0_A11539g,YALI0A11539g,YALI0A11539g,K15255 ATP-dependent DNA helicase PIF1 [EC:5.6.2.3] 
jgi.p|Yarli1|64834,1199206,1200915,1199206,1200915,YALI0_A11561g,YALI0A11561g,YALI0A11561g,unknown function
jgi.p|Yarli1|64835,1205848,1207452,1205848,1207452,YALI0_A11605g,YALI0A11605g,YALI0A11605g,unknown function
jgi.p|Yarli1|64836,1207585,1208097,1207585,1208097,YALI0_A11627g,YALI0A11627g,YALI0A11627g,unknown function
jgi.p|Yarli1|64837,1217592,1219853,1217592,1219853,YALI0_A11649g,YALI0A11649g,YALI0A11649g,unknown function
jgi.p|Yarli1|64838,1224077,1225873,1224077,1225873,YALI0_A11671g,YALI0A11671g,YALI0A11671g,unknown function
jgi.p|Yarli1|64839,1231617,1232102,1231617,1232102,YALI0_A11737g,YALI0A11737g,YALI0A11737g,unknown function
jgi.p|Yarli1|64840,1233991,1235850,1233991,1235850,YALI0_A11759g,YALI0A11759g,YALI0A11759g,unknown function
jgi.p|Yarli1|64841,1237619,1239616,1237619,1239616,YALI0_A11781g,YALI0A11781g,YALI0A11781g,unknown function
jgi.p|Yarli1|64842,1240621,1241589,1240621,1241589,YALI0_A11803g,YALI0A11803g,YALI0A11803g,unknown function
jgi.p|Yarli1|64843,1242410,1243129,1242410,1243129,YALI0_A11847g,YALI0A11847g,YALI0A11847g,unknown function
jgi.p|Yarli1|64844,1243836,1247618,1243836,1247618,YALI0_A11869g,YALI0A11869g,YALI0A11869g,K12599 antiviral helicase SKI2 [EC:3.6.4.13] 
jgi.p|Yarli1|64845,1249101,1249358,1249101,1249358,YALI0_A11891g,YALI0A11891g,YALI0A11891g,unknown function
jgi.p|Yarli1|64846,1250918,1251607,1250918,1251607,YALI0_A11935g,YALI0A11935g,YALI0A11935g,unknown function
jgi.p|Yarli1|64847,1252622,1256659,1252622,1256659,YALI0_A12001g,YALI0A12001g,YALI0A12001g,"K10908 DNA-directed RNA polymerase, mitochondrial [EC:2.7.7.6] "
jgi.p|Yarli1|64848,1258715,1259593,1258715,1259593,YALI0_A12023g,YALI0A12023g,YALI0A12023g,K11888 protein Cut8 
jgi.p|Yarli1|64849,1262156,1262653,1262156,1262653,YALI0_A12045g,YALI0A12045g,YALI0A12045g,"K00794 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78] "
